Train: 	Epoch    0	Batch   0	Step      1	Loss 1.609511	UAR 0.218182	lr 0.000001
Train: 	Epoch  329	Batch   6	Step   3297	Loss 1.608150	UAR 0.233333	lr 0.000551
Train: 	Epoch  329	Batch   7	Step   3298	Loss 1.608150	UAR 0.200000	lr 0.000551
Train: 	Epoch  329	Batch   8	Step   3299	Loss 1.608149	UAR 0.240000	lr 0.000551
Train: 	Epoch  329	Batch   9	Step   3300	Loss 1.608150	UAR 0.200000	lr 0.000550
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  330	Batch   0	Step   3301	Loss 1.608149	UAR 0.228571	lr 0.000550
Train: 	Epoch  330	Batch   1	Step   3302	Loss 1.608149	UAR 0.200000	lr 0.000550
Train: 	Epoch  330	Batch   2	Step   3303	Loss 1.608149	UAR 0.200000	lr 0.000550
Train: 	Epoch  330	Batch   3	Step   3304	Loss 1.608149	UAR 0.244444	lr 0.000550
Train: 	Epoch  330	Batch   4	Step   3305	Loss 1.608150	UAR 0.200000	lr 0.000550
Train: 	Epoch  330	Batch   5	Step   3306	Loss 1.608150	UAR 0.240000	lr 0.000550
Train: 	Epoch  330	Batch   6	Step   3307	Loss 1.608151	UAR 0.200000	lr 0.000550
Train: 	Epoch  330	Batch   7	Step   3308	Loss 1.608151	UAR 0.240000	lr 0.000550
Train: 	Epoch  330	Batch   8	Step   3309	Loss 1.608150	UAR 0.266667	lr 0.000550
Train: 	Epoch  330	Batch   9	Step   3310	Loss 1.608149	UAR 0.500000	lr 0.000550
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  331	Batch   0	Step   3311	Loss 1.608150	UAR 0.200000	lr 0.000550
Train: 	Epoch  331	Batch   1	Step   3312	Loss 1.608150	UAR 0.266667	lr 0.000549
Train: 	Epoch  331	Batch   2	Step   3313	Loss 1.608151	UAR 0.200000	lr 0.000549
Train: 	Epoch  331	Batch   3	Step   3314	Loss 1.608150	UAR 0.254545	lr 0.000549
Train: 	Epoch  331	Batch   4	Step   3315	Loss 1.608150	UAR 0.233333	lr 0.000549
Train: 	Epoch  331	Batch   5	Step   3316	Loss 1.608150	UAR 0.200000	lr 0.000549
Train: 	Epoch  331	Batch   6	Step   3317	Loss 1.608149	UAR 0.250000	lr 0.000549
Train: 	Epoch  331	Batch   7	Step   3318	Loss 1.608150	UAR 0.200000	lr 0.000549
Train: 	Epoch  331	Batch   8	Step   3319	Loss 1.608149	UAR 0.236364	lr 0.000549
Train: 	Epoch  331	Batch   9	Step   3320	Loss 1.608149	UAR 0.250000	lr 0.000549
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  332	Batch   0	Step   3321	Loss 1.608149	UAR 0.280000	lr 0.000549
Train: 	Epoch  332	Batch   1	Step   3322	Loss 1.608149	UAR 0.222222	lr 0.000549
Train: 	Epoch  332	Batch   2	Step   3323	Loss 1.608149	UAR 0.236364	lr 0.000549
Train: 	Epoch  332	Batch   3	Step   3324	Loss 1.608149	UAR 0.222222	lr 0.000548
Train: 	Epoch  332	Batch   4	Step   3325	Loss 1.608150	UAR 0.200000	lr 0.000548
Train: 	Epoch  332	Batch   5	Step   3326	Loss 1.608150	UAR 0.200000	lr 0.000548
Train: 	Epoch  332	Batch   6	Step   3327	Loss 1.608149	UAR 0.300000	lr 0.000548
Train: 	Epoch  332	Batch   7	Step   3328	Loss 1.608150	UAR 0.225000	lr 0.000548
Train: 	Epoch  332	Batch   8	Step   3329	Loss 1.608149	UAR 0.250000	lr 0.000548
Train: 	Epoch  332	Batch   9	Step   3330	Loss 1.608149	UAR 0.200000	lr 0.000548
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  333	Batch   0	Step   3331	Loss 1.608149	UAR 0.240000	lr 0.000548
Train: 	Epoch  333	Batch   1	Step   3332	Loss 1.608149	UAR 0.240000	lr 0.000548
Train: 	Epoch  333	Batch   2	Step   3333	Loss 1.608150	UAR 0.200000	lr 0.000548
Train: 	Epoch  333	Batch   3	Step   3334	Loss 1.608149	UAR 0.236364	lr 0.000548
Train: 	Epoch  333	Batch   4	Step   3335	Loss 1.608148	UAR 0.250000	lr 0.000548
Train: 	Epoch  333	Batch   5	Step   3336	Loss 1.608148	UAR 0.233333	lr 0.000548
Train: 	Epoch  333	Batch   6	Step   3337	Loss 1.608149	UAR 0.200000	lr 0.000547
Train: 	Epoch  333	Batch   7	Step   3338	Loss 1.608150	UAR 0.200000	lr 0.000547
Train: 	Epoch  333	Batch   8	Step   3339	Loss 1.608149	UAR 0.280000	lr 0.000547
Train: 	Epoch  333	Batch   9	Step   3340	Loss 1.608150	UAR 0.000000	lr 0.000547
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  334	Batch   0	Step   3341	Loss 1.608150	UAR 0.228571	lr 0.000547
Train: 	Epoch  334	Batch   1	Step   3342	Loss 1.608150	UAR 0.200000	lr 0.000547
Train: 	Epoch  334	Batch   2	Step   3343	Loss 1.608151	UAR 0.200000	lr 0.000547
Train: 	Epoch  334	Batch   3	Step   3344	Loss 1.608151	UAR 0.228571	lr 0.000547
Train: 	Epoch  334	Batch   4	Step   3345	Loss 1.608152	UAR 0.200000	lr 0.000547
Train: 	Epoch  334	Batch   5	Step   3346	Loss 1.608152	UAR 0.200000	lr 0.000547
Train: 	Epoch  334	Batch   6	Step   3347	Loss 1.608152	UAR 0.222222	lr 0.000547
Train: 	Epoch  334	Batch   7	Step   3348	Loss 1.608151	UAR 0.285714	lr 0.000547
Train: 	Epoch  334	Batch   8	Step   3349	Loss 1.608150	UAR 0.285714	lr 0.000546
Train: 	Epoch  334	Batch   9	Step   3350	Loss 1.608149	UAR 0.200000	lr 0.000546
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  335	Batch   0	Step   3351	Loss 1.608149	UAR 0.266667	lr 0.000546
Train: 	Epoch  335	Batch   1	Step   3352	Loss 1.608149	UAR 0.244444	lr 0.000546
Train: 	Epoch  335	Batch   2	Step   3353	Loss 1.608148	UAR 0.257143	lr 0.000546
Train: 	Epoch  335	Batch   3	Step   3354	Loss 1.608149	UAR 0.200000	lr 0.000546
Train: 	Epoch  335	Batch   4	Step   3355	Loss 1.608149	UAR 0.220000	lr 0.000546
Train: 	Epoch  335	Batch   5	Step   3356	Loss 1.608148	UAR 0.228571	lr 0.000546
Train: 	Epoch  335	Batch   6	Step   3357	Loss 1.608148	UAR 0.250000	lr 0.000546
Train: 	Epoch  335	Batch   7	Step   3358	Loss 1.608148	UAR 0.200000	lr 0.000546
Train: 	Epoch  335	Batch   8	Step   3359	Loss 1.608149	UAR 0.200000	lr 0.000546
Train: 	Epoch  335	Batch   9	Step   3360	Loss 1.608149	UAR 0.000000	lr 0.000546
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  336	Batch   0	Step   3361	Loss 1.608150	UAR 0.200000	lr 0.000545
Train: 	Epoch  336	Batch   1	Step   3362	Loss 1.608150	UAR 0.200000	lr 0.000545
Train: 	Epoch  336	Batch   2	Step   3363	Loss 1.608150	UAR 0.225000	lr 0.000545
Train: 	Epoch  336	Batch   3	Step   3364	Loss 1.608149	UAR 0.266667	lr 0.000545
Train: 	Epoch  336	Batch   4	Step   3365	Loss 1.608149	UAR 0.266667	lr 0.000545
Train: 	Epoch  336	Batch   5	Step   3366	Loss 1.608150	UAR 0.200000	lr 0.000545
Train: 	Epoch  336	Batch   6	Step   3367	Loss 1.608149	UAR 0.275000	lr 0.000545
Train: 	Epoch  336	Batch   7	Step   3368	Loss 1.608149	UAR 0.225000	lr 0.000545
Train: 	Epoch  336	Batch   8	Step   3369	Loss 1.608149	UAR 0.233333	lr 0.000545
Train: 	Epoch  336	Batch   9	Step   3370	Loss 1.608149	UAR 0.333333	lr 0.000545
Validate: 	Loss 1.607508	UAR 0.267857
Train: 	Epoch  337	Batch   0	Step   3371	Loss 1.608150	UAR 0.200000	lr 0.000545
Train: 	Epoch  337	Batch   1	Step   3372	Loss 1.608151	UAR 0.222222	lr 0.000545
Train: 	Epoch  337	Batch   2	Step   3373	Loss 1.608151	UAR 0.240000	lr 0.000544
Train: 	Epoch  337	Batch   3	Step   3374	Loss 1.608150	UAR 0.250000	lr 0.000544
Train: 	Epoch  337	Batch   4	Step   3375	Loss 1.608150	UAR 0.240000	lr 0.000544
Train: 	Epoch  337	Batch   5	Step   3376	Loss 1.608150	UAR 0.200000	lr 0.000544
Train: 	Epoch  337	Batch   6	Step   3377	Loss 1.608150	UAR 0.225000	lr 0.000544
Train: 	Epoch  337	Batch   7	Step   3378	Loss 1.608150	UAR 0.233333	lr 0.000544
Train: 	Epoch  337	Batch   8	Step   3379	Loss 1.608150	UAR 0.200000	lr 0.000544
Train: 	Epoch  337	Batch   9	Step   3380	Loss 1.608150	UAR 0.416667	lr 0.000544
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  338	Batch   0	Step   3381	Loss 1.608149	UAR 0.250000	lr 0.000544
Train: 	Epoch  338	Batch   1	Step   3382	Loss 1.608149	UAR 0.240000	lr 0.000544
Train: 	Epoch  338	Batch   2	Step   3383	Loss 1.608150	UAR 0.233333	lr 0.000544
Train: 	Epoch  338	Batch   3	Step   3384	Loss 1.608150	UAR 0.240000	lr 0.000544
Train: 	Epoch  338	Batch   4	Step   3385	Loss 1.608150	UAR 0.200000	lr 0.000544
Train: 	Epoch  338	Batch   5	Step   3386	Loss 1.608150	UAR 0.200000	lr 0.000543
Train: 	Epoch  338	Batch   6	Step   3387	Loss 1.608150	UAR 0.228571	lr 0.000543
Train: 	Epoch  338	Batch   7	Step   3388	Loss 1.608150	UAR 0.233333	lr 0.000543
Train: 	Epoch  338	Batch   8	Step   3389	Loss 1.608151	UAR 0.200000	lr 0.000543
Train: 	Epoch  338	Batch   9	Step   3390	Loss 1.608150	UAR 0.416667	lr 0.000543
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  339	Batch   0	Step   3391	Loss 1.608151	UAR 0.200000	lr 0.000543
Train: 	Epoch  339	Batch   1	Step   3392	Loss 1.608151	UAR 0.250000	lr 0.000543
Train: 	Epoch  339	Batch   2	Step   3393	Loss 1.608150	UAR 0.257143	lr 0.000543
Train: 	Epoch  339	Batch   3	Step   3394	Loss 1.608150	UAR 0.225000	lr 0.000543
Train: 	Epoch  339	Batch   4	Step   3395	Loss 1.608149	UAR 0.275000	lr 0.000543
Train: 	Epoch  339	Batch   5	Step   3396	Loss 1.608150	UAR 0.225000	lr 0.000543
Train: 	Epoch  339	Batch   6	Step   3397	Loss 1.608150	UAR 0.228571	lr 0.000543
Train: 	Epoch  339	Batch   7	Step   3398	Loss 1.608150	UAR 0.200000	lr 0.000542
Train: 	Epoch  339	Batch   8	Step   3399	Loss 1.608150	UAR 0.200000	lr 0.000542
Train: 	Epoch  339	Batch   9	Step   3400	Loss 1.608150	UAR 0.250000	lr 0.000542
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  340	Batch   0	Step   3401	Loss 1.608151	UAR 0.200000	lr 0.000542
Train: 	Epoch  340	Batch   1	Step   3402	Loss 1.608151	UAR 0.200000	lr 0.000542
Train: 	Epoch  340	Batch   2	Step   3403	Loss 1.608150	UAR 0.254545	lr 0.000542
Train: 	Epoch  340	Batch   3	Step   3404	Loss 1.608150	UAR 0.200000	lr 0.000542
Train: 	Epoch  340	Batch   4	Step   3405	Loss 1.608150	UAR 0.300000	lr 0.000542
Train: 	Epoch  340	Batch   5	Step   3406	Loss 1.608150	UAR 0.200000	lr 0.000542
Train: 	Epoch  340	Batch   6	Step   3407	Loss 1.608150	UAR 0.280000	lr 0.000542
Train: 	Epoch  340	Batch   7	Step   3408	Loss 1.608150	UAR 0.233333	lr 0.000542
Train: 	Epoch  340	Batch   8	Step   3409	Loss 1.608150	UAR 0.222222	lr 0.000542
Train: 	Epoch  340	Batch   9	Step   3410	Loss 1.608150	UAR 0.250000	lr 0.000542
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  341	Batch   0	Step   3411	Loss 1.608150	UAR 0.250000	lr 0.000541
Train: 	Epoch  341	Batch   1	Step   3412	Loss 1.608149	UAR 0.280000	lr 0.000541
Train: 	Epoch  341	Batch   2	Step   3413	Loss 1.608150	UAR 0.225000	lr 0.000541
Train: 	Epoch  341	Batch   3	Step   3414	Loss 1.608149	UAR 0.200000	lr 0.000541
Train: 	Epoch  341	Batch   4	Step   3415	Loss 1.608150	UAR 0.200000	lr 0.000541
Train: 	Epoch  341	Batch   5	Step   3416	Loss 1.608150	UAR 0.233333	lr 0.000541
Train: 	Epoch  341	Batch   6	Step   3417	Loss 1.608150	UAR 0.200000	lr 0.000541
Train: 	Epoch  341	Batch   7	Step   3418	Loss 1.608150	UAR 0.300000	lr 0.000541
Train: 	Epoch  341	Batch   8	Step   3419	Loss 1.608150	UAR 0.200000	lr 0.000541
Train: 	Epoch  341	Batch   9	Step   3420	Loss 1.608150	UAR 0.200000	lr 0.000541
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  342	Batch   0	Step   3421	Loss 1.608149	UAR 0.250000	lr 0.000541
Train: 	Epoch  342	Batch   1	Step   3422	Loss 1.608149	UAR 0.266667	lr 0.000541
Train: 	Epoch  342	Batch   2	Step   3423	Loss 1.608150	UAR 0.200000	lr 0.000541
Train: 	Epoch  342	Batch   3	Step   3424	Loss 1.608149	UAR 0.300000	lr 0.000540
Train: 	Epoch  342	Batch   4	Step   3425	Loss 1.608149	UAR 0.300000	lr 0.000540
Train: 	Epoch  342	Batch   5	Step   3426	Loss 1.608149	UAR 0.200000	lr 0.000540
Train: 	Epoch  342	Batch   6	Step   3427	Loss 1.608149	UAR 0.200000	lr 0.000540
Train: 	Epoch  342	Batch   7	Step   3428	Loss 1.608149	UAR 0.233333	lr 0.000540
Train: 	Epoch  342	Batch   8	Step   3429	Loss 1.608150	UAR 0.200000	lr 0.000540
Train: 	Epoch  342	Batch   9	Step   3430	Loss 1.608150	UAR 0.250000	lr 0.000540
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  343	Batch   0	Step   3431	Loss 1.608150	UAR 0.233333	lr 0.000540
Train: 	Epoch  343	Batch   1	Step   3432	Loss 1.608150	UAR 0.240000	lr 0.000540
Train: 	Epoch  343	Batch   2	Step   3433	Loss 1.608150	UAR 0.200000	lr 0.000540
Train: 	Epoch  343	Batch   3	Step   3434	Loss 1.608150	UAR 0.266667	lr 0.000540
Train: 	Epoch  343	Batch   4	Step   3435	Loss 1.608149	UAR 0.280000	lr 0.000540
Train: 	Epoch  343	Batch   5	Step   3436	Loss 1.608150	UAR 0.200000	lr 0.000539
Train: 	Epoch  343	Batch   6	Step   3437	Loss 1.608150	UAR 0.200000	lr 0.000539
Train: 	Epoch  343	Batch   7	Step   3438	Loss 1.608150	UAR 0.240000	lr 0.000539
Train: 	Epoch  343	Batch   8	Step   3439	Loss 1.608150	UAR 0.233333	lr 0.000539
Train: 	Epoch  343	Batch   9	Step   3440	Loss 1.608150	UAR 0.000000	lr 0.000539
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  344	Batch   0	Step   3441	Loss 1.608151	UAR 0.200000	lr 0.000539
Train: 	Epoch  344	Batch   1	Step   3442	Loss 1.608150	UAR 0.200000	lr 0.000539
Train: 	Epoch  344	Batch   2	Step   3443	Loss 1.608151	UAR 0.225000	lr 0.000539
Train: 	Epoch  344	Batch   3	Step   3444	Loss 1.608150	UAR 0.228571	lr 0.000539
Train: 	Epoch  344	Batch   4	Step   3445	Loss 1.608150	UAR 0.250000	lr 0.000539
Train: 	Epoch  344	Batch   5	Step   3446	Loss 1.608151	UAR 0.200000	lr 0.000539
Train: 	Epoch  344	Batch   6	Step   3447	Loss 1.608149	UAR 0.285714	lr 0.000539
Train: 	Epoch  344	Batch   7	Step   3448	Loss 1.608149	UAR 0.250000	lr 0.000539
Train: 	Epoch  344	Batch   8	Step   3449	Loss 1.608150	UAR 0.200000	lr 0.000538
Train: 	Epoch  344	Batch   9	Step   3450	Loss 1.608150	UAR 0.250000	lr 0.000538
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  345	Batch   0	Step   3451	Loss 1.608151	UAR 0.200000	lr 0.000538
Train: 	Epoch  345	Batch   1	Step   3452	Loss 1.608151	UAR 0.200000	lr 0.000538
Train: 	Epoch  345	Batch   2	Step   3453	Loss 1.608152	UAR 0.200000	lr 0.000538
Train: 	Epoch  345	Batch   3	Step   3454	Loss 1.608152	UAR 0.200000	lr 0.000538
Train: 	Epoch  345	Batch   4	Step   3455	Loss 1.608152	UAR 0.233333	lr 0.000538
Train: 	Epoch  345	Batch   5	Step   3456	Loss 1.608152	UAR 0.266667	lr 0.000538
Train: 	Epoch  345	Batch   6	Step   3457	Loss 1.608151	UAR 0.225000	lr 0.000538
Train: 	Epoch  345	Batch   7	Step   3458	Loss 1.608151	UAR 0.275000	lr 0.000538
Train: 	Epoch  345	Batch   8	Step   3459	Loss 1.608151	UAR 0.228571	lr 0.000538
Train: 	Epoch  345	Batch   9	Step   3460	Loss 1.608150	UAR 0.333333	lr 0.000538
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  346	Batch   0	Step   3461	Loss 1.608151	UAR 0.200000	lr 0.000538
Train: 	Epoch  346	Batch   1	Step   3462	Loss 1.608151	UAR 0.240000	lr 0.000537
Train: 	Epoch  346	Batch   2	Step   3463	Loss 1.608150	UAR 0.244444	lr 0.000537
Train: 	Epoch  346	Batch   3	Step   3464	Loss 1.608149	UAR 0.257143	lr 0.000537
Train: 	Epoch  346	Batch   4	Step   3465	Loss 1.608150	UAR 0.200000	lr 0.000537
Train: 	Epoch  346	Batch   5	Step   3466	Loss 1.608150	UAR 0.250000	lr 0.000537
Train: 	Epoch  346	Batch   6	Step   3467	Loss 1.608150	UAR 0.233333	lr 0.000537
Train: 	Epoch  346	Batch   7	Step   3468	Loss 1.608150	UAR 0.225000	lr 0.000537
Train: 	Epoch  346	Batch   8	Step   3469	Loss 1.608150	UAR 0.225000	lr 0.000537
Train: 	Epoch  346	Batch   9	Step   3470	Loss 1.608151	UAR 0.200000	lr 0.000537
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  347	Batch   0	Step   3471	Loss 1.608150	UAR 0.220000	lr 0.000537
Train: 	Epoch  347	Batch   1	Step   3472	Loss 1.608149	UAR 0.300000	lr 0.000537
Train: 	Epoch  347	Batch   2	Step   3473	Loss 1.608149	UAR 0.240000	lr 0.000537
Train: 	Epoch  347	Batch   3	Step   3474	Loss 1.608148	UAR 0.228571	lr 0.000537
Train: 	Epoch  347	Batch   4	Step   3475	Loss 1.608149	UAR 0.200000	lr 0.000536
Train: 	Epoch  347	Batch   5	Step   3476	Loss 1.608149	UAR 0.200000	lr 0.000536
Train: 	Epoch  347	Batch   6	Step   3477	Loss 1.608150	UAR 0.200000	lr 0.000536
Train: 	Epoch  347	Batch   7	Step   3478	Loss 1.608149	UAR 0.250000	lr 0.000536
Train: 	Epoch  347	Batch   8	Step   3479	Loss 1.608150	UAR 0.200000	lr 0.000536
Train: 	Epoch  347	Batch   9	Step   3480	Loss 1.608150	UAR 0.250000	lr 0.000536
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  348	Batch   0	Step   3481	Loss 1.608150	UAR 0.240000	lr 0.000536
Train: 	Epoch  348	Batch   1	Step   3482	Loss 1.608151	UAR 0.200000	lr 0.000536
Train: 	Epoch  348	Batch   2	Step   3483	Loss 1.608151	UAR 0.200000	lr 0.000536
Train: 	Epoch  348	Batch   3	Step   3484	Loss 1.608151	UAR 0.250000	lr 0.000536
Train: 	Epoch  348	Batch   4	Step   3485	Loss 1.608150	UAR 0.244444	lr 0.000536
Train: 	Epoch  348	Batch   5	Step   3486	Loss 1.608150	UAR 0.250000	lr 0.000536
Train: 	Epoch  348	Batch   6	Step   3487	Loss 1.608150	UAR 0.240000	lr 0.000536
Train: 	Epoch  348	Batch   7	Step   3488	Loss 1.608150	UAR 0.200000	lr 0.000535
Train: 	Epoch  348	Batch   8	Step   3489	Loss 1.608150	UAR 0.222222	lr 0.000535
Train: 	Epoch  348	Batch   9	Step   3490	Loss 1.608150	UAR 0.200000	lr 0.000535
Validate: 	Loss 1.607508	UAR 0.267857
Train: 	Epoch  349	Batch   0	Step   3491	Loss 1.608150	UAR 0.250000	lr 0.000535
Train: 	Epoch  349	Batch   1	Step   3492	Loss 1.608150	UAR 0.225000	lr 0.000535
Train: 	Epoch  349	Batch   2	Step   3493	Loss 1.608150	UAR 0.257143	lr 0.000535
Train: 	Epoch  349	Batch   3	Step   3494	Loss 1.608150	UAR 0.240000	lr 0.000535
Train: 	Epoch  349	Batch   4	Step   3495	Loss 1.608150	UAR 0.200000	lr 0.000535
Train: 	Epoch  349	Batch   5	Step   3496	Loss 1.608150	UAR 0.250000	lr 0.000535
Train: 	Epoch  349	Batch   6	Step   3497	Loss 1.608150	UAR 0.222222	lr 0.000535
Train: 	Epoch  349	Batch   7	Step   3498	Loss 1.608150	UAR 0.225000	lr 0.000535
Train: 	Epoch  349	Batch   8	Step   3499	Loss 1.608150	UAR 0.225000	lr 0.000535
Train: 	Epoch  349	Batch   9	Step   3500	Loss 1.608150	UAR 0.250000	lr 0.000535
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  350	Batch   0	Step   3501	Loss 1.608151	UAR 0.200000	lr 0.000534
Train: 	Epoch  350	Batch   1	Step   3502	Loss 1.608151	UAR 0.225000	lr 0.000534
Train: 	Epoch  350	Batch   2	Step   3503	Loss 1.608151	UAR 0.250000	lr 0.000534
Train: 	Epoch  350	Batch   3	Step   3504	Loss 1.608151	UAR 0.200000	lr 0.000534
Train: 	Epoch  350	Batch   4	Step   3505	Loss 1.608150	UAR 0.285714	lr 0.000534
Train: 	Epoch  350	Batch   5	Step   3506	Loss 1.608151	UAR 0.200000	lr 0.000534
Train: 	Epoch  350	Batch   6	Step   3507	Loss 1.608151	UAR 0.250000	lr 0.000534
Train: 	Epoch  350	Batch   7	Step   3508	Loss 1.608151	UAR 0.200000	lr 0.000534
Train: 	Epoch  350	Batch   8	Step   3509	Loss 1.608150	UAR 0.266667	lr 0.000534
Train: 	Epoch  350	Batch   9	Step   3510	Loss 1.608151	UAR 0.200000	lr 0.000534
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  351	Batch   0	Step   3511	Loss 1.608150	UAR 0.200000	lr 0.000534
Train: 	Epoch  351	Batch   1	Step   3512	Loss 1.608150	UAR 0.240000	lr 0.000534
Train: 	Epoch  351	Batch   2	Step   3513	Loss 1.608151	UAR 0.200000	lr 0.000534
Train: 	Epoch  351	Batch   3	Step   3514	Loss 1.608151	UAR 0.200000	lr 0.000533
Train: 	Epoch  351	Batch   4	Step   3515	Loss 1.608151	UAR 0.233333	lr 0.000533
Train: 	Epoch  351	Batch   5	Step   3516	Loss 1.608151	UAR 0.240000	lr 0.000533
Train: 	Epoch  351	Batch   6	Step   3517	Loss 1.608151	UAR 0.257143	lr 0.000533
Train: 	Epoch  351	Batch   7	Step   3518	Loss 1.608151	UAR 0.218182	lr 0.000533
Train: 	Epoch  351	Batch   8	Step   3519	Loss 1.608151	UAR 0.318182	lr 0.000533
Train: 	Epoch  351	Batch   9	Step   3520	Loss 1.608151	UAR 0.200000	lr 0.000533
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  352	Batch   0	Step   3521	Loss 1.608151	UAR 0.200000	lr 0.000533
Train: 	Epoch  352	Batch   1	Step   3522	Loss 1.608151	UAR 0.250000	lr 0.000533
Train: 	Epoch  352	Batch   2	Step   3523	Loss 1.608150	UAR 0.228571	lr 0.000533
Train: 	Epoch  352	Batch   3	Step   3524	Loss 1.608150	UAR 0.222222	lr 0.000533
Train: 	Epoch  352	Batch   4	Step   3525	Loss 1.608150	UAR 0.266667	lr 0.000533
Train: 	Epoch  352	Batch   5	Step   3526	Loss 1.608151	UAR 0.222222	lr 0.000533
Train: 	Epoch  352	Batch   6	Step   3527	Loss 1.608152	UAR 0.200000	lr 0.000532
Train: 	Epoch  352	Batch   7	Step   3528	Loss 1.608150	UAR 0.266667	lr 0.000532
Train: 	Epoch  352	Batch   8	Step   3529	Loss 1.608151	UAR 0.240000	lr 0.000532
Train: 	Epoch  352	Batch   9	Step   3530	Loss 1.608150	UAR 0.250000	lr 0.000532
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  353	Batch   0	Step   3531	Loss 1.608151	UAR 0.240000	lr 0.000532
Train: 	Epoch  353	Batch   1	Step   3532	Loss 1.608151	UAR 0.200000	lr 0.000532
Train: 	Epoch  353	Batch   2	Step   3533	Loss 1.608151	UAR 0.233333	lr 0.000532
Train: 	Epoch  353	Batch   3	Step   3534	Loss 1.608151	UAR 0.200000	lr 0.000532
Train: 	Epoch  353	Batch   4	Step   3535	Loss 1.608151	UAR 0.240000	lr 0.000532
Train: 	Epoch  353	Batch   5	Step   3536	Loss 1.608151	UAR 0.200000	lr 0.000532
Train: 	Epoch  353	Batch   6	Step   3537	Loss 1.608151	UAR 0.225000	lr 0.000532
Train: 	Epoch  353	Batch   7	Step   3538	Loss 1.608151	UAR 0.266667	lr 0.000532
Train: 	Epoch  353	Batch   8	Step   3539	Loss 1.608151	UAR 0.236364	lr 0.000532
Train: 	Epoch  353	Batch   9	Step   3540	Loss 1.608151	UAR 0.066667	lr 0.000531
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  354	Batch   0	Step   3541	Loss 1.608151	UAR 0.228571	lr 0.000531
Train: 	Epoch  354	Batch   1	Step   3542	Loss 1.608152	UAR 0.222222	lr 0.000531
Train: 	Epoch  354	Batch   2	Step   3543	Loss 1.608151	UAR 0.250000	lr 0.000531
Train: 	Epoch  354	Batch   3	Step   3544	Loss 1.608151	UAR 0.257143	lr 0.000531
Train: 	Epoch  354	Batch   4	Step   3545	Loss 1.608151	UAR 0.225000	lr 0.000531
Train: 	Epoch  354	Batch   5	Step   3546	Loss 1.608151	UAR 0.200000	lr 0.000531
Train: 	Epoch  354	Batch   6	Step   3547	Loss 1.608151	UAR 0.200000	lr 0.000531
Train: 	Epoch  354	Batch   7	Step   3548	Loss 1.608151	UAR 0.257143	lr 0.000531
Train: 	Epoch  354	Batch   8	Step   3549	Loss 1.608151	UAR 0.200000	lr 0.000531
Train: 	Epoch  354	Batch   9	Step   3550	Loss 1.608151	UAR 0.400000	lr 0.000531
Validate: 	Loss 1.607507	UAR 0.267857
Train: 	Epoch  355	Batch   0	Step   3551	Loss 1.608151	UAR 0.225000	lr 0.000531
Train: 	Epoch  355	Batch   1	Step   3552	Loss 1.608151	UAR 0.200000	lr 0.000531
Train: 	Epoch  355	Batch   2	Step   3553	Loss 1.608151	UAR 0.266667	lr 0.000531
Train: 	Epoch  355	Batch   3	Step   3554	Loss 1.608151	UAR 0.233333	lr 0.000530
Train: 	Epoch  355	Batch   4	Step   3555	Loss 1.608151	UAR 0.225000	lr 0.000530
Train: 	Epoch  355	Batch   5	Step   3556	Loss 1.608151	UAR 0.228571	lr 0.000530
Train: 	Epoch  355	Batch   6	Step   3557	Loss 1.608151	UAR 0.266667	lr 0.000530
Train: 	Epoch  355	Batch   7	Step   3558	Loss 1.608151	UAR 0.233333	lr 0.000530
Train: 	Epoch  355	Batch   8	Step   3559	Loss 1.608151	UAR 0.200000	lr 0.000530
Train: 	Epoch  355	Batch   9	Step   3560	Loss 1.608151	UAR 0.250000	lr 0.000530
Validate: 	Loss 1.607506	UAR 0.267857
Train: 	Epoch  356	Batch   0	Step   3561	Loss 1.608151	UAR 0.240000	lr 0.000530
Train: 	Epoch  356	Batch   1	Step   3562	Loss 1.608151	UAR 0.200000	lr 0.000530
